,user_id,item_id,rating,timestamp
53780,479,201,4,879461142
98762,938,873,3,891356085
86531,822,91,3,891037394
27998,279,31,3,875309667
68025,624,255,3,879793435
72983,664,132,4,878092569
9653,92,201,3,875654159
47341,425,823,3,878738757
44830,405,551,1,885548475
48213,433,474,3,880585759
77025,712,585,4,874730234
2410,15,306,5,879455165
38172,347,156,5,881653652
87731,835,591,4,891032579
49516,446,301,3,879786838
48493,435,284,2,884132898
82301,773,121,2,888540163
87216,830,127,4,891464054
54144,484,239,4,891195036
80467,752,286,1,891207940
16471,174,949,5,886513729
93455,887,109,5,881378289
61338,547,303,3,891282715
37274,343,274,3,876403443
16590,175,234,5,877108015
64864,591,300,3,891030956
19632,201,318,5,884111269
45222,406,26,3,879793235
57461,512,265,4,888580143
64218,585,340,2,891281651
51457,457,744,3,882393457
86445,820,289,2,887955020
2925,18,403,3,880132103
23772,244,818,2,880605010
32313,307,28,3,877119480
19619,201,260,4,884110967
68476,629,425,3,880117163
7727,74,129,3,888333458
23786,244,456,3,880605333
52428,466,258,4,890284652
50369,451,324,4,879012647
71257,654,282,3,887863513
10911,100,1234,1,891375068
93688,889,696,3,880177407
70248,647,300,4,876534131
43769,399,174,3,882342187
24836,254,575,3,886476165
5861,58,425,5,884304979
82487,774,436,2,888557739
27459,276,153,4,874791667
30118,293,36,1,888908041
30648,297,50,5,874954541
74179,682,11,4,888517049
20363,207,111,3,880839802
9080,89,405,3,879441586
94108,891,471,5,891639941
54217,484,141,4,891195886
98413,934,154,3,891191401
18202,189,283,5,893264300
97382,922,127,3,891453105
2468,15,291,3,879456084
9956,94,187,4,885870362
47124,422,379,2,879744218
60258,537,644,5,886031438
31867,303,29,2,879485134
81155,758,291,4,881978115
60084,537,1451,3,886030552
22253,229,748,3,891632402
40691,378,724,3,880055520
67237,618,568,4,891309409
6862,63,828,1,875747936
68456,629,276,5,880116887
40070,373,707,4,877100378
41423,382,1534,4,875946830
4632,43,70,4,883955048
57501,514,7,5,875309415
29916,293,429,4,888906045
77443,716,177,2,879794935
85207,804,1079,4,879444133
20168,207,276,2,875504835
78424,727,82,3,883711527
32775,308,68,4,887740933
87987,838,732,4,887066782
64834,590,547,4,879439086
22896,234,317,2,892334189
9432,91,682,2,891438184
36278,334,132,3,891546231
55525,496,227,1,876066794
52270,464,328,3,878354722
95370,900,9,2,877832868
6220,59,549,4,888205659
56329,500,249,3,887720111
12179,116,758,1,876452980
79405,744,481,3,881171420
16905,178,156,2,882826395
87087,828,190,3,891036826
5375,52,257,3,882922806
14397,145,235,4,875270507
8775,85,451,4,882995934
18838,194,25,2,879540807
22394,230,284,1,880485634
47431,425,474,4,890347138
96908,918,381,5,891988123
46236,416,843,3,886317748
56217,500,498,4,883873911
79484,746,183,4,885075165
55726,497,11,3,879310825
25001,256,1040,3,882152604
58348,524,185,4,884635204
18190,189,847,4,893264150
39925,372,12,4,876869730
3591,25,176,4,885852862
17432,181,986,2,878963038
56150,500,619,3,883865341
53664,478,122,2,889397778
90053,860,300,4,874967063
22531,233,286,3,876690514
28363,280,4,3,891700733
63361,567,612,4,882427124
8129,82,50,5,876311146
9227,90,709,5,891383752
48,1,31,3,875072144
57394,510,292,4,887667524
44899,405,621,1,885548932
65921,601,416,3,876350683
32813,309,334,4,877370356
19054,197,326,3,891409199
42130,387,289,1,886484413
93619,889,302,4,880176518
1650,12,684,5,879959105
55041,492,478,2,879969583
58443,524,559,3,884637067
12419,118,436,5,875385280
15425,157,298,4,886889876
65652,598,323,4,886711452
40317,374,1206,2,880396080
2242,13,824,3,886302261
73568,669,114,5,892550196
73298,666,742,3,880313723
98168,932,1454,4,891251985
77365,715,755,2,875964704
10188,94,356,4,891722646
77855,720,306,4,891262635
26880,271,69,4,885848559
60137,537,48,4,886030805
22720,234,1020,4,892078890
50725,453,1170,3,877562135
65469,594,50,3,874783018
49919,450,435,4,882374332
32639,308,274,3,887738760
56934,505,31,4,889334067
30550,296,257,5,884196921
58188,523,652,2,883703495
43252,394,393,4,880889350
47202,424,689,1,880858887
68918,634,290,3,877017891
51370,456,448,3,881374586
64947,592,242,5,882607286
39679,367,234,4,876690098
87543,833,160,5,875124535
86855,825,245,5,882109193
5225,49,455,1,888068791
57328,508,710,4,883777071
82117,771,173,4,880659894
10103,94,703,3,891721562
6803,63,678,2,875747047
6209,59,47,5,888205574
90063,860,289,3,880829225
43275,394,29,3,881058201
47082,422,109,2,875130204
58329,524,1456,3,884635031
99135,943,685,4,875502042
30313,295,132,5,879517348
59696,535,193,4,879618700
14323,144,956,4,888105636
38302,348,412,2,886523560
77968,721,173,5,877138745
72904,664,702,4,876526052
67973,624,100,5,879792581
48328,435,792,4,884131404
9044,88,880,3,891037466
36615,337,151,5,875185627
97643,927,826,4,879181451
51609,457,202,4,882398275
50574,452,1427,5,885816768
49926,450,70,4,882374497
45153,406,123,4,879540173
65089,592,287,3,882608457
81893,767,921,5,891462717
28845,286,792,3,877532230
21616,222,949,3,878183173
58295,524,528,4,884634818
13943,138,211,4,879024183
12516,119,64,4,874781460
13527,130,413,3,876251127
83027,782,261,2,891498865
78707,731,510,1,886186091
64670,588,207,2,890025076
97587,925,219,3,884718099
69661,642,1181,2,885607143
69030,637,289,2,882900047
51726,458,591,3,886394730
71145,653,1139,3,880153145
15326,154,175,5,879138784
50134,450,1271,2,882468686
37754,345,1009,2,884991546
80937,758,307,3,880672345
73106,665,378,3,884294237
17115,180,380,5,877127796
53268,474,482,3,887925395
4434,42,692,4,881107773
40401,374,540,3,880939304
72361,660,890,1,891198996
47511,426,527,3,879444550
17648,184,591,3,889907711
62109,554,597,4,876232176
31921,303,1337,1,879485770
78567,728,678,4,879442794
2782,18,482,5,880130582
14154,143,307,4,888407622
75164,693,1248,3,875483597
39326,363,224,4,891495682
39320,363,746,4,891495630
62746,561,22,3,885809223
6631,62,21,3,879373460
82893,781,294,1,879633862
95606,903,324,4,891031697
4860,44,470,3,878348499
69788,642,623,4,886570010
69202,639,305,1,891238668
60186,537,921,3,886031074
43500,397,498,4,885349955
80295,751,302,4,888870893
69142,638,176,3,876694861
34594,323,127,5,878739137
63553,571,45,4,883354940
5702,57,682,3,883696824
86420,819,1160,4,880382533
50864,454,12,3,881960114
86804,825,298,5,880756726
74386,682,783,2,888521291
13483,130,215,5,875802035
46492,416,936,5,893214127
81105,758,95,3,881977057
54593,487,627,4,883531122
24468,250,558,4,878091965
58825,529,690,3,882535180
7521,72,64,5,880036549
94932,896,550,2,887160880
51069,455,597,3,879110123
26766,271,690,4,885844430
55046,492,137,4,879969670
87029,827,750,3,892157198
21280,219,906,4,892039575
96066,909,339,4,891919406
93258,886,1073,4,876031805
72157,659,604,4,891331916
12687,121,628,3,891389037
69186,638,410,4,876695774
77986,721,527,5,877140046
16915,178,423,4,882826556
50525,452,420,3,875562510
74389,682,209,3,888521381
56473,503,275,5,879438411
71332,654,660,5,887864532
66153,606,24,5,878143509
11035,102,1025,2,883278200
6756,62,559,3,879375912
67414,620,595,5,889987792
7127,65,125,4,879217509
85988,808,264,5,883949986
668,6,89,4,883600842
21775,222,377,1,881060205
67592,621,235,3,880738142
93606,888,111,4,879365072
91689,875,174,5,876465025
5494,55,118,5,878176134
64507,587,271,4,892871310
83268,786,191,4,882843272
56915,505,495,3,889333823
19968,201,636,2,884310149
8955,87,871,4,879876734
29407,291,1,5,874834481
44083,401,257,2,891032563
90143,861,45,5,881274698
19494,200,465,4,884129112
19684,201,213,4,884111873
75840,700,56,3,884493899
27792,276,1483,3,892436354
2306,14,919,4,876964725
96475,915,268,5,891031477
1118,7,561,4,891354611
24901,255,564,1,883216600
45413,407,176,4,875046427
35681,329,651,4,891656639
62330,557,96,5,881179653
9500,91,498,3,891439271
60388,537,959,3,886032154
51082,455,288,2,879110767
56988,506,135,5,874873157
20384,207,182,3,891759050
25924,267,578,3,878973153
39999,373,125,4,877098821
28263,279,1087,2,891209189
8005,79,150,3,891271652
35652,329,284,3,891656072
647,6,21,3,883600152
70026,644,289,1,889076364
93864,889,647,2,880181191
70358,648,629,4,882213596
86077,812,873,4,877625537
23409,239,187,5,889178798
94356,893,1245,2,874828812
47988,429,63,2,882387505
37751,345,476,3,884991505
25812,267,597,3,878970805
80081,749,191,4,878848217
6213,59,176,5,888205574
12629,120,1,4,889490412
7525,72,23,4,880036550
64828,590,15,3,879438936
17536,181,1059,1,878963440
87825,836,286,3,885753435
38555,354,473,3,891216498
57061,506,168,5,874874055
50175,450,571,2,882471604
44842,405,653,1,885548579
53600,478,42,5,889388763
80451,752,310,1,891207791
25317,261,125,5,890456142
75455,697,288,2,882621431
25948,267,665,4,878973825
76857,711,652,4,879993824
37790,345,181,4,884992479
18999,195,591,4,892281779
86553,823,517,5,878437658
77709,717,472,4,884642581
94463,894,336,3,879982820
86518,822,272,3,891033683
30703,297,198,3,875238923
35095,327,89,4,887744167
35946,332,871,3,887938351
61434,548,431,5,891044446
85192,804,240,4,879443958
24710,254,136,4,886471695
59321,533,411,2,879365998
24971,256,282,3,882151017
49599,447,1016,3,878854918
45711,409,136,4,881107992
12265,116,313,5,886978155
87512,833,646,5,875123427
20564,210,447,5,887737631
59863,536,214,2,882360450
44664,405,944,3,885547447
94482,894,591,4,880416137
88104,840,152,4,891204160
7063,64,419,2,889740310
50117,450,620,4,882399818
90356,863,751,4,889289122
20728,213,182,4,878955766
53925,480,705,4,891208520
56631,504,248,4,887831622
48747,436,715,4,887770668
81477,763,941,3,878915958
31059,299,47,4,877881508
4426,42,423,5,881107687
96064,909,300,5,891919232
53257,474,12,5,887924683
80223,749,622,3,878850675
8399,83,580,4,883869630
94315,892,951,4,886610649
80667,756,289,4,874828027
62893,561,435,3,888232990
98061,932,613,4,891250363
28751,286,123,5,876521586
52622,468,192,4,875291403
67429,620,625,3,889988005
41783,385,512,5,880958750
56649,504,291,4,887832043
80454,752,750,2,891207791
32199,305,179,1,886323966
79270,741,228,2,891455610
39953,373,96,4,877098262
79232,741,204,4,891018266
93987,890,69,4,882403446
21182,217,597,4,889070087
19191,198,1014,2,884206330
7580,72,188,4,880037203
46159,416,254,2,878879391
16701,177,209,4,880130736
3480,24,25,4,875246258
61594,551,895,3,892775752
53967,481,191,5,885828543
21899,223,405,1,891550005
45764,409,210,4,881109175
79750,747,416,5,888640916
86004,809,328,5,891036989
84582,797,243,2,879439104
14816,149,328,2,883512689
51886,459,328,3,879561574
68285,627,660,4,879530463
38568,354,936,4,891216607
38430,351,538,4,879481495
77523,716,11,4,879795790
41141,380,59,4,885478447
23810,244,216,4,880605869
62085,554,245,3,876231229
43012,393,81,2,889728324
24649,253,182,3,891628374
55711,497,188,3,879310762
98746,937,137,3,876769480
64094,581,283,2,879642274
5270,49,577,1,888069329
68907,634,274,3,876170992
85087,804,196,4,879441752
58139,523,169,5,883701800
23458,239,58,5,889179623
64604,588,282,5,890015894
11882,111,887,3,891679692
3169,21,439,1,874951820
53972,481,498,5,885828619
46637,417,82,4,879647326
21106,216,122,5,881432488
63429,568,612,3,877907720
72223,659,474,2,891384739
41407,382,14,3,875946055
40312,374,228,5,880395973
16616,176,327,3,886047176
76101,705,622,4,883427778
48032,429,168,5,882387773
93017,883,479,5,891755017
98613,936,1344,5,886832183
7082,65,69,3,879216479
71489,655,744,2,887427636
19496,200,660,3,884129209
81899,767,1068,4,891462829
27603,276,794,2,874793198
71294,654,252,2,887864031
40041,373,127,2,877099968
1631,11,707,5,891906389
15693,159,103,1,880557604
2501,15,225,3,879456447
49266,442,117,3,883390366
93738,889,523,4,880178078
95195,897,646,5,879994113
71473,655,708,3,887427307
51113,455,518,4,879111318
56620,504,50,3,887831293
80662,756,235,3,874827755
39865,371,183,5,880435519
30117,293,583,3,888908001
60099,537,127,5,886030622
14497,145,949,4,875272652
6633,62,98,4,879373543
32689,308,1065,5,887739382
6926,64,663,3,889737505
48434,435,447,3,884132315
59643,535,1149,4,879618288
49484,445,831,1,891200447
6957,64,87,4,889737851
60566,540,150,3,882157036
27182,274,629,5,878946645
41026,379,52,4,880741002
79160,738,313,5,892938181
49251,442,441,3,883390083
28240,279,52,3,890780576
4439,42,183,4,881107821
9758,92,132,3,875812211
15656,159,471,4,880485861
46865,417,780,4,880952880
15103,151,1264,4,879542389
56841,504,364,2,887912382
54870,489,876,2,891447218
82692,777,288,4,875979201
98942,940,69,2,885921265
5402,53,250,2,879442920
59508,534,823,4,877807973
9835,92,278,3,876175640
98459,934,855,4,891192849
75579,698,275,4,886366558
50594,452,430,3,885817719
36413,334,29,2,891549751
86367,817,121,3,874815835
13466,130,233,4,875801750
80797,757,1014,3,888444827
21546,222,96,5,878181739
28259,279,7,5,891209102
4004,34,242,5,888601628
96134,910,252,2,881421035
39742,369,114,5,889428642
1483,11,9,5,891902970
41860,387,357,5,886479690
82962,782,301,3,891498139
37413,343,90,4,876406677
90314,862,59,5,879305204
76774,711,151,4,876185920
47567,427,681,5,879701326
42544,391,421,2,877399269
39052,360,210,4,880356166
62074,553,655,4,879949289
42303,389,492,5,880086944
85093,804,513,5,879441937
90749,865,1028,1,880144024
26207,268,576,1,875744289
84559,796,389,4,893219092
89020,846,565,2,883950712
60526,539,59,5,879788224
52721,470,286,4,879178216
85457,805,501,5,881695560
96443,914,1355,1,887123886
51280,456,603,5,881373019
66104,605,274,3,879425663
4373,42,369,4,881105931
5780,57,588,4,883698454
4612,43,879,4,876159838
70147,645,50,4,892054824
14791,148,588,4,877399018
30016,293,226,1,888906906
82367,774,1218,3,888556169
31080,299,813,4,878192192
20627,212,127,2,879303571
32308,307,428,4,877118113
4625,43,26,5,883954901
77650,717,262,4,884641621
23246,236,9,5,890116792
79356,742,237,4,881335960
55709,497,22,5,879310730
39446,363,578,4,891497925
27485,276,173,5,874791993
49338,443,340,5,883504748
13205,128,702,3,879967879
15122,151,655,4,879542645
88338,843,217,4,879443341
1112,7,665,4,891354471
39750,370,269,5,879434206
92092,880,841,3,880167411
6202,59,208,5,888205533
68001,624,108,3,879793198
38583,354,255,2,891216788
14826,149,245,3,883512813
65870,601,69,3,876348987
34935,326,127,1,879875507
84870,800,1,4,887646283
2437,15,297,3,879455606
5822,58,1008,1,884304609
72245,659,162,3,891385136
73835,674,827,4,887762899
50268,450,419,5,887660504
8907,87,323,3,879876256
86607,823,170,4,878438357
23937,245,181,4,888513664
85156,804,234,4,879442862
49487,445,249,2,891200447
8460,84,151,4,883449993
14945,151,89,5,879524491
25778,266,275,5,892257831
23268,236,370,3,890117353
88171,840,645,3,891204714
30841,298,257,4,884126240
69317,639,100,1,891240495
20494,210,1028,3,887730931
74116,680,50,5,876816310
4983,47,292,4,879438984
90690,864,81,3,888891836
1252,9,340,4,886958715
47093,422,271,3,879743635
98832,938,121,5,891356895
7046,64,239,3,889740033
45784,409,186,5,881109420
5617,56,1090,3,892683641
78548,727,440,1,883713548
70974,653,684,5,878854247
11053,102,1076,2,883748527
71593,655,1018,3,887472791
96732,916,1220,3,880845282
55515,496,1063,3,876066485
5103,49,1082,3,888066214
18269,189,1065,5,893265478
57542,514,473,3,875462520
40164,373,278,5,877111423
81547,763,509,5,878920895
47454,426,606,5,879442044
23482,239,181,3,889180411
40558,378,1061,2,880044454
15013,151,1044,2,879524900
74335,682,284,4,888519725
65645,598,690,3,886710735
96994,919,628,3,875288898
75325,694,1020,4,875728345
61048,543,83,4,877547441
63627,573,519,4,885844567
75550,697,986,1,882622680
44682,405,1182,1,885547557
81669,764,99,4,876246687
3429,23,856,4,874787288
24174,248,69,1,884534695
50732,453,628,3,887942025
90152,861,475,3,881274760
47129,422,370,2,879744287
52462,466,550,3,890284903
38769,355,682,4,879485523
18853,194,165,4,879546723
26048,268,432,3,875310145
62689,561,526,3,885808796
86400,818,322,2,891870389
54616,487,578,3,884036466
91811,877,971,4,882677386
57967,521,742,3,884477512
78627,730,117,3,880310300
1517,11,69,3,891904270
48934,437,265,3,880142942
39915,372,674,5,876869512
13348,130,181,5,874953621
36607,337,450,2,875185319
21168,217,541,3,889069974
70660,650,203,3,891369924
55353,495,127,4,888634955
50731,453,93,2,887941962
95110,897,194,5,879991403
72299,659,73,4,891387083
56910,505,705,3,889333758
53472,476,710,5,883364324
62207,555,117,4,879962152
72723,663,237,4,889492473
10216,94,597,2,891723078
25776,266,325,1,892257419
36308,334,405,3,891547040
16855,178,410,4,882824467
78804,733,151,4,879535694
92552,881,576,3,876538824
54308,486,1379,3,879874515
18028,187,428,4,879465308
48106,431,300,4,877844248
64739,588,832,1,890027865
53059,472,423,5,892791017
9630,92,1018,4,875653769
8628,85,1174,3,879454633
4997,47,322,2,879439078
42847,393,412,3,887745380
91845,877,98,5,882678427
60382,537,85,2,886032123
11649,109,380,5,880578093
90718,864,780,2,888892968
20369,207,845,3,881681663
52425,466,288,4,890284651
77376,715,193,5,875965127
12202,116,195,4,876453626
39521,364,289,3,875931432
24219,249,258,5,879571438
58717,527,190,4,879456362
30140,294,294,4,877818860
31744,303,167,3,879468307
64522,587,689,1,892871438
86346,816,687,2,891711554
35782,330,213,5,876546752
42247,389,520,3,879991175
10986,101,111,2,877136686
44580,405,1168,1,885546725
75980,704,173,4,891397058
37655,345,333,3,884900543
53166,474,405,4,887916260
69113,637,833,1,882905070
2625,16,180,5,877726790
90002,858,323,2,879459926
51675,457,219,4,882550304
35235,327,152,3,887819194
18082,188,553,4,875071775
21675,222,109,3,878184136
91194,870,1073,5,875050748
1138,7,563,2,892131978
88539,844,471,3,877381736
64799,589,873,5,883352600
54072,483,101,2,884047278
60346,537,527,4,886031860
42616,392,319,5,891037385
96657,916,31,3,880844789
42148,388,508,3,886436930
38933,359,408,5,886453239
58850,529,991,1,882535639
98388,934,209,1,891190695
57830,518,289,4,876823804
31461,301,503,3,882078228
9461,91,484,4,891438977
32723,308,411,4,887739987
19669,201,192,4,884111637
28735,286,596,3,875806869
70996,653,100,4,878854666
25984,268,198,4,875309232
1988,13,288,1,882396790
99137,943,405,4,875502042
6968,64,1065,1,889737968
30205,294,1089,2,877820132
69032,637,690,5,882900888
14825,149,1295,3,883512813
47307,425,33,4,878738435
14746,148,114,5,877016735
89423,851,1014,3,874767408
87870,836,1065,4,885754231
11644,109,195,5,880578038
38216,347,470,5,881654301
30166,294,273,3,877819421
51540,457,169,5,882396935
74715,685,286,1,879447443
73794,673,344,5,888787376
47413,425,316,4,890346705
41838,387,268,3,886479430
90632,864,367,5,888890316
83322,786,69,4,882844295
2092,13,825,1,882397651
82043,770,297,5,875972099
65258,592,215,5,882956467
66917,616,315,4,891224447
55739,497,265,4,879310883
92148,880,550,4,880167880
95258,899,694,5,884121009
43838,399,161,3,882344434
48143,432,1,2,889415983
87580,833,745,4,875134063
8948,87,732,4,879876703
41374,381,1115,4,892697600
78786,733,742,3,879535502
95347,899,566,3,884122535
45996,414,324,4,884999127
40133,373,225,4,877106676
37292,343,496,5,876404426
29393,291,829,2,874834308
21581,222,161,4,878182279
16177,168,282,5,884287394
86365,817,928,3,874815835
25985,268,652,4,875309232
9325,90,648,4,891384754
97637,927,278,1,879181133
57938,521,1016,3,884476002
71070,653,659,1,880150330
37669,345,289,3,884901497
24377,249,216,4,879641305
67484,621,88,2,874962772
77485,716,471,2,879795375
83448,788,7,4,880868559
79080,738,161,4,875350720
28120,279,83,5,878082781
32841,310,257,5,879436576
23030,234,845,3,892335825
42484,390,181,4,879694198
41330,381,634,3,892696872
5933,58,741,2,892242159
239,1,44,5,878543541
97461,923,151,4,880388021
29544,291,367,4,874871800
85145,804,431,4,879442707
94796,896,8,5,887159343
93268,886,212,2,876031897
89878,854,87,4,882814063
23584,242,294,4,879740082
63332,567,209,4,882426812
91566,872,121,4,888479206
14727,147,904,5,885594015
52567,468,544,3,875280417
40217,374,1028,1,880393425
26142,268,3,1,875743161
69480,641,1194,3,879370299
38418,350,98,4,882347832
59284,533,126,4,879192414
71059,653,191,5,880150019
2788,18,954,3,880130640
1838,13,518,4,882140252
46168,416,770,4,878880154
89249,848,512,5,887040025
69743,642,155,3,886568726
27932,279,21,3,875297456
15268,152,220,5,884035907
97450,923,741,5,880387792
40758,378,559,4,880056735
71656,655,1029,1,887475032
19215,198,265,3,884207206
62674,561,772,4,885808715
29493,291,219,4,874867785
55080,493,358,4,884129979
90211,862,974,2,879304113
21490,222,405,3,877563570
10641,96,91,5,884403250
52433,466,22,5,890284706
6729,62,710,3,879375453
19995,203,258,3,880433368
61121,545,172,5,879899125
74359,682,265,3,888520922
95820,906,221,4,879435365
11432,106,216,5,881452998
70373,648,840,1,884367180
73924,676,539,4,892685920
47984,429,625,3,882387474
75375,694,385,4,875730082
24741,254,357,3,886472466
37654,345,286,3,884900521
2837,18,234,3,880131106
44380,405,28,4,885544947
15392,156,180,5,888185777
86498,821,509,5,874793574
33002,311,519,3,884365548
25516,263,483,5,891298336
57102,506,581,2,874874850
90333,863,302,4,889288910
23889,244,959,4,880607684
15047,151,735,5,879528438
21644,222,423,4,878183657
37636,344,127,5,889814518
28534,280,388,2,891702486
82506,774,1091,1,888558041
37248,343,257,3,876402941
20841,214,705,4,891544414
31004,299,597,3,877880111
71277,654,825,3,887863826
22103,225,482,5,879540707
5302,50,508,5,877052438
77140,713,345,3,888881939
80074,749,11,5,878848189
11075,102,515,1,888801316
2713,18,958,5,880129731
94998,896,751,4,887235605
4668,43,222,4,883955547
16657,176,952,2,886048230
41863,387,32,5,886479737
43247,394,218,4,880889187
75238,694,48,4,875726759
7139,65,56,3,879217816
95303,899,186,4,884121767
30024,293,68,3,888906990
43100,393,1165,3,889730514
48075,430,237,5,877225965
339,3,303,3,889236983
70157,645,81,4,892055039
93109,885,186,4,885713434
42937,393,553,3,887747108
64011,579,428,4,880952335
40656,378,88,4,880046408
42736,393,538,3,887742071
15393,156,197,5,888185777
83630,788,572,3,880871891
83513,788,649,3,880869649
43283,394,73,3,881058929
12826,123,50,3,879873726
59215,533,181,5,879191085
91604,872,1061,4,888479701
33685,314,846,3,877886971
28294,280,316,5,891700184
69966,643,385,3,891449344
18523,193,195,1,889124507
3364,23,234,2,874785624
79554,747,900,5,888638183
86317,815,252,2,884267891
88638,846,270,3,883946284
66612,610,750,4,888702841
49092,439,307,3,882892424
50441,452,156,4,875261819
43855,399,214,4,882344722
6550,61,748,2,892302120
95744,904,778,3,879735678
47059,422,137,5,875129882
95444,901,15,5,877130439
24525,251,100,4,886271884
37994,346,541,3,874951104
89861,854,498,3,882813877
96956,919,243,3,875288418
37474,344,50,5,884814401
83608,788,218,4,880871328
75309,694,197,5,875727926
916,7,237,5,891351772
74583,683,895,2,893284138
32537,308,265,3,887737647
27090,272,193,4,879455254
63291,567,181,1,882426246
79197,739,195,5,886958939
8412,83,64,5,887665422
9733,92,631,4,875658112
61982,553,307,4,879948235
58365,524,204,3,884635358
82034,770,100,5,875971949
32611,308,646,5,887738508
59775,536,713,4,882318741
9059,89,93,2,879441307
47151,423,339,2,891394788
83646,789,508,4,880332169
56387,501,597,3,883348260
31958,303,395,2,879544080
12300,117,121,4,880126038
58563,526,690,3,885681910
61844,551,572,1,892784672
57104,506,423,5,874874850
67669,622,257,3,882590485
15422,157,340,5,886889616
3545,25,969,3,885852059
90936,868,662,2,877103714
34765,325,495,3,891478180
43637,398,72,3,875719399
27255,275,183,3,880314500
1727,13,433,4,881515239
98403,934,96,4,891191157
11070,102,11,3,888801232
90079,860,56,4,885990862
41376,381,931,4,892697628
14708,146,342,1,891457978
14519,145,739,2,875272927
37444,343,67,3,876407663
64923,591,523,4,891031724
36779,339,511,5,891032885
1385,10,482,4,877889262
24684,253,203,4,891628651
49781,449,639,5,880410700
17453,181,412,2,878963122
933,7,192,4,891352010
32276,306,19,5,876503995
21441,221,737,4,875393346
31077,299,136,4,878192078
94559,894,558,5,882404250
79276,741,17,2,891455711
2931,18,747,3,880132225
94612,894,272,4,885427952
27328,276,685,4,874786784
52249,463,864,3,890530351
68599,630,1023,4,885667581
35724,330,105,4,876545150
83145,784,313,5,891386988
85812,807,705,4,892528918
3903,31,302,4,881547719
91618,873,750,3,891392303
22666,234,10,3,891227851
20848,214,496,4,891544545
49645,447,144,5,878856078
32771,308,712,4,887740833
6137,59,651,5,888204997
12864,125,144,5,879454197
59555,535,64,5,879617531
69050,637,515,4,882902540
76788,711,1163,4,879991347
12104,115,431,4,881171558
23593,242,1152,5,879741196
79062,738,423,4,875350223
49380,445,23,3,890987465
52110,462,136,4,886365498
65152,592,1264,4,882955460
40736,378,1221,3,880056351
23014,234,72,3,892335674
89497,851,831,5,875731105
85686,806,200,4,882387670
21707,222,665,1,878184719
929,7,152,4,891351851
30187,294,1007,4,877819761
21784,222,816,1,881060412
1627,11,573,3,891906327
42680,392,114,4,891038401
82959,782,299,3,891498079
21719,222,739,4,878184924
65234,592,568,5,882956201
726,6,70,3,883601427
93199,886,184,4,876031309
92680,882,412,1,879863735
71661,655,1112,2,887475641
81850,766,712,3,891310444
38247,347,17,4,881654635
92630,881,476,2,879052198
75353,694,72,4,875729107
17392,181,6,1,878962866
28557,281,332,4,881200603
14144,142,425,4,888640489
86409,819,286,5,879952508
57444,512,302,4,888578289
59867,536,403,3,882360496
92227,880,158,2,880175128
964,7,131,5,891352383
33200,312,638,5,891698580
14988,151,531,3,879524738
19400,200,473,4,876042493
38865,357,1277,5,878951918
22428,232,50,4,880062302
30509,296,515,5,884196555
24407,250,117,3,878089628
55042,492,83,4,879969644
13424,130,200,5,875217392
7307,69,240,3,882126156
76878,711,213,5,879994390
43223,394,39,4,880888501
66069,605,295,4,879366240
80044,749,132,4,878847926
35106,327,176,4,887744240
59097,532,515,5,889327324
22784,234,727,3,892079475
4851,44,97,2,878348000
23439,239,954,5,889179253
74731,685,324,3,879451401
13918,138,285,4,879023245
52161,463,744,3,877385457
65472,594,744,3,874783298
36789,339,134,5,891033044
30195,294,979,3,877819897
37797,345,387,4,884992823
57891,519,299,5,884545961
85001,803,321,4,880054792
35118,327,285,4,887744459
11457,106,244,4,883877094
4511,42,227,4,881109060
31120,299,176,4,880699166
24256,249,56,5,879572189
12448,119,455,4,874774719
36748,339,156,5,891032495
19856,201,53,3,884114713
92073,880,1016,4,880167223
35720,330,1028,4,876544953
81103,758,228,3,881977021
35694,330,50,5,876544366
58206,524,321,3,884321179
16667,177,302,4,880130379
85530,805,631,5,881698243
35226,327,702,2,887819021
50990,454,735,2,888267387
86323,815,333,3,887978234
63208,566,755,2,881651561
15086,151,185,4,879528801
69319,639,604,4,891240520
55791,497,145,4,879362382
60221,537,604,3,886031211
54913,489,683,2,891449099
72694,663,895,4,889491811
83731,790,1040,2,884462954
58504,525,289,3,881085256
65425,593,97,4,877728878
54992,491,1281,3,891186806
24990,256,864,4,882151623
63282,567,705,5,882426105
44063,401,111,4,891032296
55937,498,61,4,881957431
64157,582,831,2,882962561
11841,110,202,2,886988909
87573,833,523,3,875133840
42818,393,363,3,887745086
56020,499,328,5,882996296
50092,450,451,4,882398220
42465,390,258,5,879693461
36386,334,425,4,891548835
7036,64,389,4,889739834
42974,393,27,4,889555050
74853,689,879,2,876674692
48252,434,628,1,886724873
42734,393,347,4,887742040
56144,500,287,3,883865268
79844,748,323,4,879454208
3901,30,683,3,885941798
14228,144,237,4,888104258
95977,907,333,5,885860288
50572,452,494,5,885805554
28775,286,290,3,876522072
6650,62,56,5,879373711
71876,655,942,4,888685850
84367,796,191,4,892690382
68324,627,174,3,879531195
64227,585,60,4,891282808
39391,363,290,3,891496753
50846,454,285,2,881959917
84917,802,258,5,875984532
22798,234,183,4,892079585
95832,906,628,5,879435551
61793,551,755,4,892784008
26636,270,244,3,876954004
46902,418,1313,2,891282813
29542,291,8,4,874871766
54120,484,14,4,885237963
19658,201,128,2,884111546
25347,262,223,3,879791816
46429,416,81,5,893213405
69387,640,22,4,874778479
45449,407,559,3,875553424
